featureID	geneID	countbinID	testable	status	allZero	baseMean	baseVar	dispBeforeSharing	dispFitted	dispersion	pvalue	padjust	chr	start	end	strand	transcripts	featureType	padjust_noFilter	log2FC(CTRL/CASE)	log2FCvst(CTRL/CASE)	expr_CASE	expr_CTRL	geneWisePadj
ENSRNOG00000019645:E013	ENSRNOG00000019645	E013	TRUE	OK	FALSE	6.97677444157861	5.1502095996698	0.00114390270229179	0.0361719085259608	0.00953170013236729	1.02990729750399e-05	0.00627819372001993	chr14	83967142	83967399	-	ENSRNOT00000065501	exonic_part	0.00688826233683553	-2.11735388160239	-1.05867505251167	8.49001312079093	5.41212598952682	0.0133384243082166
ENSRNOG00000019645:E014	ENSRNOG00000019645	E014	TRUE	OK	FALSE	2.17430741340394	2.39948031364543	0.00771010698376834	0.110641090032404	0.0322574967169672	0.00332688628396847	0.263179561532559	chr14	84064165	84064374	-	ENSRNOT00000065501	exonic_part	0.28875341258566	-2.58186493619283	-1.29093176250181	2.93861368436568	1.35493651595674	0.0133384243082166
ENSRNOG00000019645:E015	ENSRNOG00000019645	E015	TRUE	OK	FALSE	3.17809924304514	2.37616570625699	0.00846764535169169	0.0764712400001076	0.0234184839587737	0.0022548510745065	0.214353393587556	chr14	84106398	84106997	-	ENSRNOT00000065501	exonic_part	0.235182677322253	-2.19388423145996	-1.09694123163759	3.92290680275772	2.36766031901352	0.0133384243082166
ENSRNOG00000019645:J016	ENSRNOG00000019645	J016	FALSE	ALL_ZERO	TRUE	0	0	NA	Inf	NA	NA	NA	chr14	83944214	83944320	-	ENSRNOT00000065501	splice_site	NA	NA	NA	NA	NA	0.0133384243082166
ENSRNOG00000019645:J017	ENSRNOG00000019645	J017	TRUE	OK	FALSE	73.256903927652	1593.69848215861	0.0478327646351115	0.00659610028797614	0.0427957564738893	0.46186939619872	0.962615154991905	chr14	83945486	83945717	-	ENSRNOT00000065501	splice_site	0.995692458618241	-0.245976525770166	-0.122986241753948	43.845242872593	102.27998082704	0.0133384243082166
ENSRNOG00000019645:J018	ENSRNOG00000019645	J018	TRUE	OK	FALSE	155.627746705033	7342.16053587834	0.000319045971022133	0.00521077526016646	0.00103411633298667	0.741099736023074	0.98554824631057	chr14	83945944	83951497	-	ENSRNOT00000065501	splice_site	1	0.0413105436016557	0.0206545643649592	81.3129231489488	230.446920201915	0.0133384243082166
ENSRNOG00000019645:J019	ENSRNOG00000019645	J019	TRUE	OK	FALSE	202.317045244375	14599.7397710835	0.00346784083426199	0.00492645251319063	0.00359024058025786	0.121484174516042	0.842326792836271	chr14	83951673	83951749	-	ENSRNOT00000065501	splice_site	0.901709088845621	0.224696109751992	0.112343135183255	96.693860164033	309.180959638143	0.0133384243082166
ENSRNOG00000019645:J020	ENSRNOG00000019645	J020	TRUE	OK	FALSE	258.972017644251	23675.65091502	0.00877961431928555	0.00471912044559529	0.00840548893969984	0.679905039180727	0.98177917503939	chr14	83951845	83951917	-	ENSRNOT00000065501	splice_site	1	0.0911298009396874	0.0455622530795951	132.08885626261	386.345234023076	0.0133384243082166
ENSRNOG00000019645:J021	ENSRNOG00000019645	J021	TRUE	OK	FALSE	255.482897558323	18473.7244287653	0.00211188382680733	0.0047292319320382	0.00232202343887709	0.576927366961472	0.972533095880928	chr14	83952021	83952236	-	ENSRNOT00000065501	splice_site	1	-0.0572403972770003	-0.0286185207590296	139.775392786493	371.381495708906	0.0133384243082166
ENSRNOG00000019645:J022	ENSRNOG00000019645	J022	TRUE	OK	FALSE	93.6413102825233	2306.51633176876	0.0231403548500318	0.00602633526287698	0.0210394747263134	0.710599593917863	0.98554824631057	chr14	83952357	83953467	-	ENSRNOT00000065501	splice_site	1	-0.127037707188859	-0.0635175336879691	53.0154272173649	134.129249160391	0.0133384243082166
ENSRNOG00000019645:J023	ENSRNOG00000019645	J023	TRUE	OK	FALSE	251.878315818677	14176.7614911436	1.0032289632104e-05	0.00473997222245741	0.000429653823862807	0.0211385739742571	0.547647605238065	chr14	83953713	83954678	-	ENSRNOT00000065501	splice_site	0.600863965218257	-0.209303482071317	-0.104645548555713	147.983332181162	356.440550576998	0.0133384243082166
ENSRNOG00000019645:J024	ENSRNOG00000019645	J024	TRUE	OK	FALSE	257.073429338451	19969.2364101446	0.0115768069586056	0.0047245885214494	0.0108351233617916	0.649392660355389	0.98177917503939	chr14	83954825	83955095	-	ENSRNOT00000065501	splice_site	1	0.0956657537365165	0.0478301222347969	130.786430616601	383.725848817661	0.0133384243082166
ENSRNOG00000019645:J025	ENSRNOG00000019645	J025	TRUE	OK	FALSE	203.198894418666	13024.6541298031	0.00203449940610591	0.00492233955534238	0.00234711792185317	0.230080874017444	0.925993951666936	chr14	83955150	83956801	-	ENSRNOT00000065501	splice_site	0.983434332083469	0.155851987713603	0.0779225313543626	100.344467282088	306.620057148337	0.0133384243082166
ENSRNOG00000019645:J026	ENSRNOG00000019645	J026	TRUE	OK	FALSE	142.48187195517	7874.31478740033	2.06372303126495e-05	0.00532444807352655	0.000657655195757494	0.00261212033471889	0.233356922661136	chr14	83956919	83957529	-	ENSRNOT00000065501	splice_site	0.256032829359946	0.378921647169673	0.189455232169953	62.726511584458	222.928520446366	0.0133384243082166
ENSRNOG00000019645:J027	ENSRNOG00000019645	J027	TRUE	OK	FALSE	1.54310720485141	1.26449040069355	0.0586727180177081	0.128234813505354	0.0710233380715149	0.104337122318432	0.820645088514681	chr14	83957722	83967142	-	ENSRNOT00000065501	splice_site	0.877978470986406	-1.73128390429482	-0.865641622880137	1.63557120588867	1.35902977426125	0.0133384243082166
ENSRNOG00000019645:J028	ENSRNOG00000019645	J028	FALSE	ALL_ZERO	TRUE	0	0	NA	Inf	NA	NA	NA	chr14	83967399	84064165	-	ENSRNOT00000065501	splice_site	NA	NA	NA	NA	NA	0.0133384243082166
ENSRNOG00000019645:J029	ENSRNOG00000019645	J029	TRUE	OK	FALSE	1.17073037455172	0.524299648160281	0.00159819126493925	0.167757224129967	0.0382502448290426	0.0200577768270138	0.535718405305011	chr14	84064374	84106398	-	ENSRNOT00000065501	splice_site	0.587775573513266	-2.73500245488725	-1.3675008276394	1.63314010090667	0.676835888327152	0.0133384243082166
ENSRNOG00000019645:N030	ENSRNOG00000019645	N030	TRUE	OK	FALSE	9.00081491886781	30.7705716055169	0.00138240582761266	0.0252812962652574	0.00720617829981286	0.925824598860661	0.997095190734937	chr14	83954825	83955030	-	UNKNOWN_TX	novel_splice_site	1	-0.0375431111955392	-0.0187715192689939	4.90164637449098	13.1696308842221	0.0133384243082166
ENSRNOG00000019645:N031	ENSRNOG00000019645	N031	TRUE	OK	FALSE	8.18279313648798	19.4105519154802	0.000843217584360071	0.027410882470641	0.00715906814063414	0.626310266611602	0.98177917503939	chr14	83954825	83955086	-	UNKNOWN_TX	novel_splice_site	1	-0.23384325287037	-0.116921414931558	4.89902975202771	11.4909063124458	0.0133384243082166
ENSRNOG00000019645:N032	ENSRNOG00000019645	N032	TRUE	OK	FALSE	7.02820478061699	16.8062934785263	0.15290698943855	0.0312602994220644	0.133117126846954	0.28347196967956	0.951852273930753	chr14	83955150	83955548	-	UNKNOWN_TX	novel_splice_site	0.993258775397315	-0.811597003757064	-0.405797816786403	5.51711322179225	8.67724184606988	0.0133384243082166
ENSRNOG00000019645:N033	ENSRNOG00000019645	N033	TRUE	OK	FALSE	9.78921136093561	21.5110746349863	0.0140480445675898	0.0235656455366305	0.015657170118871	0.442572467487344	0.961543259952531	chr14	83955701	83956801	-	UNKNOWN_TX	novel_splice_site	0.995032250551014	-0.344624163527917	-0.172311700911784	6.20805479623379	13.4893870882752	0.0133384243082166
ENSRNOG00000019645:N034	ENSRNOG00000019645	N034	TRUE	OK	FALSE	8.16700079508877	7.33317730153347	0.000251681336829827	0.0274561926847449	0.00612355346412701	0.166841760417033	0.880453536092563	chr14	83956532	83956801	-	UNKNOWN_TX	novel_splice_site	0.938764327898353	-0.631022147094656	-0.315510472347528	5.87880906017474	10.4773686347812	0.0133384243082166
ENSRNOG00000019645:N035	ENSRNOG00000019645	N035	TRUE	OK	FALSE	94.641495990612	3008.50830623398	0.00560069106281008	0.00600469585731602	0.00564812107908125	0.468933233786215	0.963178490921345	chr14	83957722	83961843	-	UNKNOWN_TX	novel_splice_site	0.995692458618241	0.14605212361359	0.0730245870443971	47.0049786327839	143.078964832296	0.0133384243082166
ENSRNOG00000025695:E001	ENSRNOG00000025695	E001	TRUE	OK	FALSE	522.823138341255	13090.3498520051	1e-08	0.00290605206819867	0.000478425789163453	4.02299885227686e-06	0.00264927814523	chr14	88673880	88676744	-	ENSRNOT00000012661	exonic_part	0.00290671547923045	-0.382318899301727	-0.190998924443307	423.654757673704	623.982081536087	0.00694783255045983
ENSRNOG00000025695:E002	ENSRNOG00000025695	E002	TRUE	OK	FALSE	44.0337042368574	45.464646594561	0.000651946977779356	0.00779811860124031	0.00236590920057011	0.00370940578436043	0.282651265759759	chr14	88677892	88677919	-	ENSRNOT00000012661	exonic_part	0.310117233589545	-0.58003537748198	-0.290006824660359	41.1454494506307	46.9860818514034	0.00694783255045983
ENSRNOG00000025695:E003	ENSRNOG00000025695	E003	TRUE	OK	FALSE	51.0066546062908	108.314005226253	0.00316055460403535	0.00706783368489622	0.00385965943750571	0.0662715052125676	0.768837861637375	chr14	88678022	88678091	-	ENSRNOT00000012661	exonic_part	0.828308420675788	-0.371668140640851	-0.185826055727032	44.0670802532993	57.8546352109598	0.00694783255045983
ENSRNOG00000025695:E004	ENSRNOG00000025695	E004	TRUE	OK	FALSE	50.8968544656342	157.734711973061	0.000189601271715512	0.00707778253599989	0.00182957015799633	0.339505157583427	0.956751347499645	chr14	88679276	88679445	-	ENSRNOT00000012661	exonic_part	0.993258775397315	-0.179779256468695	-0.0898858145358272	40.8304149366632	60.8502621051942	0.00694783255045983
ENSRNOG00000025695:E005	ENSRNOG00000025695	E005	TRUE	OK	FALSE	23.3737897055652	33.1495322796259	0.000381165525721242	0.0125198576846863	0.00334762064145424	0.178529495797755	0.891185532250548	chr14	88686030	88686108	-	ENSRNOT00000012661	exonic_part	0.94987382649531	-0.357133070783582	-0.178563088330985	20.253567425737	26.6817634377483	0.00694783255045983
ENSRNOG00000025695:E006	ENSRNOG00000025695	E006	TRUE	OK	FALSE	26.9240965279312	24.2458313724294	0.000102629494656532	0.0111928194574882	0.00248415183180967	0.0493634276102065	0.708250384160263	chr14	88687153	88687231	-	ENSRNOT00000012661	exonic_part	0.768750872818654	-0.480250557404169	-0.240119867565666	24.4926018502721	29.7215508403096	0.00694783255045983
ENSRNOG00000025695:E007	ENSRNOG00000025695	E007	TRUE	OK	FALSE	35.8300831419186	69.7119013742457	0.00234763698106013	0.00902121411717247	0.00377851944479432	0.0921952338738786	0.80219916761965	chr14	88687856	88687952	-	ENSRNOT00000012661	exonic_part	0.860193253262426	-0.377514881657929	-0.188751760310245	31.335749388127	40.8415345951945	0.00694783255045983
ENSRNOG00000025695:E008	ENSRNOG00000025695	E008	TRUE	OK	FALSE	42.9947966754233	65.5375366018841	7.2744004832891e-05	0.00792719998262784	0.00174520710108397	0.105978583398512	0.820752596670271	chr14	88691250	88691382	-	ENSRNOT00000012661	exonic_part	0.878240198564688	-0.318742659855838	-0.159365582402654	36.5782935471119	49.6683862485249	0.00694783255045983
ENSRNOG00000025695:E009	ENSRNOG00000025695	E009	TRUE	OK	FALSE	52.5180622585439	142.853207106858	0.0033137157117996	0.00693511444046471	0.0039381776391615	0.237312212662869	0.929538095927538	chr14	88692635	88692722	-	ENSRNOT00000012661	exonic_part	0.984299816839633	-0.236148111035025	-0.118068850460583	43.1000877526691	61.8881949486443	0.00694783255045983
ENSRNOG00000025695:E010	ENSRNOG00000025695	E010	TRUE	OK	FALSE	106.381773114425	801.557612412277	0.00892883693165901	0.0046672965889045	0.00822168016680752	0.270253254752338	0.948117254063855	chr14	88693271	88693688	-	ENSRNOT00000012661	exonic_part	0.993258775397315	-0.234889474428406	-0.117433621288693	87.0490995946245	126.166159422725	0.00694783255045983
ENSRNOG00000025695:E011	ENSRNOG00000025695	E011	TRUE	OK	FALSE	30.1429058508347	43.7754598337633	0.0121849800459252	0.0102598728015446	0.0118726140382529	0.264643883025601	0.948117254063855	chr14	88693796	88693912	-	ENSRNOT00000012661	exonic_part	0.993258775397315	-0.315031020095226	-0.157511602866628	25.4801104557556	34.5704818804117	0.00694783255045983
ENSRNOG00000025695:E012	ENSRNOG00000025695	E012	TRUE	OK	FALSE	52.324289751805	164.26546568829	0.0244309862466657	0.00695170144409438	0.0218834617509492	0.0849820961655921	0.795770075275385	chr14	88695378	88695550	-	ENSRNOT00000012661	exonic_part	0.856538410042419	-0.533516220801562	-0.266746137330454	48.0911796053096	56.7866890649992	0.00694783255045983
ENSRNOG00000025695:E013	ENSRNOG00000025695	E013	TRUE	OK	FALSE	27.7187447439246	163.759393582499	0.0193352367367853	0.0109423538886469	0.0179345723065765	0.188480102920383	0.897206847296247	chr14	88724075	88724156	-	ENSRNOT00000012661	exonic_part	0.954574062452007	0.413426190591814	0.20670866762211	17.2553669850618	38.2605962131161	0.00694783255045983
ENSRNOG00000025695:E014	ENSRNOG00000025695	E014	TRUE	OK	FALSE	30.4359629974728	178.332431614188	7.8530660375682e-05	0.0101847333587702	0.0021811492269695	0.0474097707242	0.694139351018503	chr14	88724243	88724361	-	ENSRNOT00000012661	exonic_part	0.754165720742097	0.485414983597112	0.242701827822428	18.2942023950778	42.5807805135916	0.00694783255045983
ENSRNOG00000025695:E015	ENSRNOG00000025695	E015	TRUE	OK	FALSE	19.1588008770555	98.0677374742583	0.0163793649884155	0.0147339044488318	0.0160994972784655	0.139036724805725	0.856634774035826	chr14	88725369	88725530	-	ENSRNOT00000012661	exonic_part	0.91532523338367	0.54714999142799	0.273571061686162	11.1162748908431	27.0703122265337	0.00694783255045983
ENSRNOG00000025695:E016	ENSRNOG00000025695	E016	TRUE	OK	FALSE	100.057133863544	2526.87719178971	0.00918415013244254	0.00480706476367448	0.0086032273684719	0.00781883473457345	0.389550886319157	chr14	88739006	88740263	-	ENSRNOT00000012661	exonic_part	0.427404571788943	0.566742769028226	0.283348124953476	59.1237890973535	141.861433617066	0.00694783255045983
ENSRNOG00000025695:E017	ENSRNOG00000025695	E017	TRUE	OK	FALSE	27.7900367807412	192.514874004196	0.00438215120975176	0.0109205835011239	0.00559842066163023	0.0678701243478318	0.768837861637375	chr14	88761035	88761140	-	ENSRNOT00000012661	exonic_part	0.828308420675788	0.508568250864058	0.254278684720914	16.6610513286988	39.4243070319186	0.00694783255045983
ENSRNOG00000025695:E018	ENSRNOG00000025695	E018	TRUE	OK	FALSE	18.1897431581326	76.7096159906834	0.000223878035604928	0.0153880020742537	0.00374905250466192	0.137892085010033	0.855740420540377	chr14	88761991	88762057	-	ENSRNOT00000012661	exonic_part	0.914806703247069	0.468878068707561	0.234435763254388	11.1050582876863	25.6512690067946	0.00694783255045983
ENSRNOG00000025695:E019	ENSRNOG00000025695	E019	TRUE	OK	FALSE	18.2486729291467	19.0216142104544	0.000111355122979064	0.0153462416677874	0.00327762112578274	0.560724075529859	0.970359694545656	chr14	88762289	88762419	-	ENSRNOT00000012661	exonic_part	0.999684137334162	-0.170462117219442	-0.0852297964543866	14.6983125858221	21.9581405549452	0.00694783255045983
ENSRNOG00000025695:E020	ENSRNOG00000025695	E020	TRUE	OK	FALSE	15.3560621060769	35.5881372452114	0.000356424360617325	0.0177743422736318	0.00455229021300642	0.528088447223252	0.968754327561116	chr14	88773327	88773403	-	ENSRNOT00000012661	exonic_part	0.999684137334162	0.212924803101864	0.106461127589466	10.4517963286232	20.2790529106853	0.00694783255045983
ENSRNOG00000025695:E021	ENSRNOG00000025695	E021	TRUE	OK	FALSE	15.0173260051873	67.9158907834349	0.0190267333393768	0.0181198651713419	0.0188732940942632	0.263554960843276	0.948117254063855	chr14	88774167	88774228	-	ENSRNOT00000012661	exonic_part	0.993258775397315	0.456943825276767	0.228469306531029	9.13828308410883	20.9488635283101	0.00694783255045983
ENSRNOG00000025695:E022	ENSRNOG00000025695	E022	TRUE	OK	FALSE	19.1762185066615	101.935937471246	8.52675496670252e-05	0.0147227526333432	0.00300630666873507	0.0154571650231112	0.502139815468656	chr14	88774926	88775039	-	ENSRNOT00000012661	exonic_part	0.550934063676409	0.752799695848708	0.376394534465089	10.1256442344359	28.3781411935393	0.00694783255045983
ENSRNOG00000025695:E023	ENSRNOG00000025695	E023	TRUE	OK	FALSE	20.4998975954665	88.6762114242721	9.83452617594601e-05	0.0139306966765295	0.00296457964639769	0.0761160165792686	0.781729784426545	chr14	88779400	88779484	-	ENSRNOT00000012661	exonic_part	0.842260558391398	0.527795631727671	0.263893715031167	12.0884509267858	29.0482432605293	0.00694783255045983
ENSRNOG00000025695:E024	ENSRNOG00000025695	E024	TRUE	OK	FALSE	18.5294112014789	136.611207586084	0.000175367520931134	0.015150944235158	0.00360827484692458	0.00083327935671481	0.134926155838056	chr14	88782429	88782494	-	ENSRNOT00000012661	exonic_part	0.148037285716365	1.10051700370372	0.550251359402141	8.16785369911466	29.0441383265743	0.00694783255045983
ENSRNOG00000025695:E025	ENSRNOG00000025695	E025	TRUE	OK	FALSE	22.9333418206035	213.67372257114	0.0032596524405456	0.0127131372187604	0.00532439991849182	0.000694796479839376	0.118035670829106	chr14	88786304	88786427	-	ENSRNOT00000012661	exonic_part	0.129505507799569	1.0465722231731	0.523277569545439	10.4574603486474	35.744426644653	0.00694783255045983
ENSRNOG00000025695:E026	ENSRNOG00000025695	E026	TRUE	OK	FALSE	24.6412210339418	278.138494347588	0.0124158571602416	0.0120022259441959	0.012349208986602	0.00147518636148131	0.183076654501568	chr14	88788343	88788394	-	ENSRNOT00000012661	exonic_part	0.200866695134886	1.07467655504543	0.537328852434506	11.1045132647548	38.6427877039849	0.00694783255045983
ENSRNOG00000025695:E027	ENSRNOG00000025695	E027	TRUE	OK	FALSE	37.0975577772178	561.781209260003	0.00618021827127191	0.00879691169730194	0.00663772839370185	7.32871541896924e-05	0.0330206425594688	chr14	88790024	88790196	-	ENSRNOT00000012661	exonic_part	0.036229345353774	1.04673354862552	0.523352770033918	16.9960273922119	57.5999637064185	0.00694783255045983
ENSRNOG00000025695:E028	ENSRNOG00000025695	E028	TRUE	OK	FALSE	19.290065969955	86.1988566302636	0.000218975600658244	0.0146503566463269	0.00360126784266332	0.0658694155712804	0.768837861637375	chr14	88792487	88792540	-	ENSRNOT00000012661	exonic_part	0.828308420675788	0.565420171098144	0.282705998188791	11.1060207077571	27.3854510482368	0.00694783255045983
ENSRNOG00000025695:E029	ENSRNOG00000025695	E029	TRUE	OK	FALSE	18.0472345544341	139.777195085152	0.00886903538907647	0.0154901175754109	0.0100888571913267	0.00191229733356193	0.209788798595394	chr14	88826431	88826470	-	ENSRNOT00000012661	exonic_part	0.230174528614266	1.11382366656053	0.556904864885522	7.83489929680325	28.1119590756065	0.00694783255045983
ENSRNOG00000025695:E030	ENSRNOG00000025695	E030	TRUE	OK	FALSE	21.866793731026	166.611556641309	0.00111018719667634	0.0132134202900899	0.00412255987408814	0.00200415816471524	0.209788798595394	chr14	88846833	88846871	-	ENSRNOT00000012661	exonic_part	0.230174528614266	0.935817110439854	0.467901241234145	10.4528153738733	33.1415935916438	0.00694783255045983
ENSRNOG00000025695:E031	ENSRNOG00000025695	E031	TRUE	OK	FALSE	24.2054701161296	203.03220269696	0.0186373313338637	0.0121740762787839	0.0174492101769511	0.0170403384816223	0.513624337507163	chr14	88860054	88860166	-	ENSRNOT00000012661	exonic_part	0.563534566964821	0.812049682947418	0.406017635242978	12.4074335376478	36.1116357217357	0.00694783255045983
ENSRNOG00000025695:E032	ENSRNOG00000025695	E032	TRUE	OK	FALSE	2.94695532398996	1.25703078390476	0.00117027447055104	0.0822766017004412	0.0196738088113351	0.32434649891023	0.956751347499645	chr14	88885993	88886198	-	ENSRNOT00000012661	exonic_part	0.993258775397315	-0.702183542903257	-0.351090911006096	2.94043498992768	3.03616004222029	0.00694783255045983
ENSRNOG00000025695:J033	ENSRNOG00000025695	J033	TRUE	OK	FALSE	36.2285802089903	37.8824417967717	0.00168856124417695	0.00927124905094616	0.00319609324522652	0.0120920066635981	0.469218931136373	chr14	88676744	88677892	-	ENSRNOT00000012661	splice_site	0.51481417031946	-0.556874887062169	-0.278428938574826	33.6302095559761	38.8781885029703	0.00694783255045983
ENSRNOG00000025695:J034	ENSRNOG00000025695	J034	TRUE	OK	FALSE	32.145759946403	24.0745920426683	0.000127356972565084	0.00994344982806112	0.00217234867256695	0.0152827452976795	0.502139815468656	chr14	88677919	88678022	-	ENSRNOT00000012661	splice_site	0.550934063676409	-0.549499583575778	-0.274742395516245	29.7227861762461	34.4829363153827	0.00694783255045983
ENSRNOG00000025695:J035	ENSRNOG00000025695	J035	TRUE	OK	FALSE	26.5438672438269	47.9424781163154	0.00560129882962246	0.011202261185969	0.00652990589004277	0.311688962912189	0.956751347499645	chr14	88678091	88679276	-	ENSRNOT00000012661	splice_site	0.993258775397315	-0.280192033125788	-0.140092968234606	22.1928599188794	30.8015024068527	0.00694783255045983
ENSRNOG00000025695:J036	ENSRNOG00000025695	J036	TRUE	OK	FALSE	16.6177312217804	27.8050129611013	0.000424389727659219	0.0155170352119012	0.00402989699519246	0.710510787339986	0.98554824631057	chr14	88679445	88686030	-	ENSRNOT00000012661	splice_site	1	-0.115408013405337	-0.0577032340700363	13.0684498654112	20.2668252642909	0.00694783255045983
ENSRNOG00000025695:J037	ENSRNOG00000025695	J037	TRUE	OK	FALSE	8.26725283573286	5.38405911074171	0.0003789803944458	0.0271714955054529	0.00654777543768607	0.0149135409390376	0.499648165396466	chr14	88686108	88687153	-	ENSRNOT00000012661	splice_site	0.548200293405174	-1.0538144190508	-0.526903582364958	9.14508379881521	7.43425544509803	0.00694783255045983
ENSRNOG00000025695:J038	ENSRNOG00000025695	J038	TRUE	OK	FALSE	20.8332621036745	25.599949313435	0.000454221239708703	0.0131823032565844	0.00351540967535781	0.298638958668482	0.956751347499645	chr14	88687231	88687856	-	ENSRNOT00000012661	splice_site	0.993258775397315	-0.288742291351658	-0.14436867185305	17.6335652789305	24.3168435298368	0.00694783255045983
ENSRNOG00000025695:J039	ENSRNOG00000025695	J039	TRUE	OK	FALSE	20.4818265196775	18.3165705385573	0.0011514246949403	0.0133402219464855	0.0040395253702129	0.0117866722632395	0.469218931136373	chr14	88687952	88691250	-	ENSRNOT00000012661	splice_site	0.51481417031946	-0.711550842252383	-0.35576930491757	20.2419709010833	20.9452637973485	0.00694783255045983
ENSRNOG00000025695:J040	ENSRNOG00000025695	J040	TRUE	OK	FALSE	20.698729904358	46.50824630901	0.0158333750616664	0.0132421222398609	0.0154421811996437	0.779700510737559	0.992224378074581	chr14	88691382	88692635	-	ENSRNOT00000012661	splice_site	1	-0.0845591995947813	-0.0422788960348288	16.0100861829553	25.3560675931549	0.00694783255045983
ENSRNOG00000025695:J041	ENSRNOG00000025695	J041	TRUE	OK	FALSE	38.1779105417089	89.7463750539185	0.000343176688592453	0.00900101770103816	0.00234725380926939	0.242085366191238	0.932045643994234	chr14	88692722	88693271	-	ENSRNOT00000012661	splice_site	0.986406503578966	-0.250601114455603	-0.125296580234278	31.6692949432649	44.944983671015	0.00694783255045983
ENSRNOG00000025695:J042	ENSRNOG00000025695	J042	FALSE	LOW_COUNTS_INDEP_FILTER	FALSE	0.463000623309937	0.602913220018992	0.212442048598981	0.418104431480645	0.245840676316168	0.396794832208836	NA	chr14	88693688	88693796	-	ENSRNOT00000012661	splice_site	0.993258775397315	NA	NA	NA	NA	0.00694783255045983
ENSRNOG00000025695:J043	ENSRNOG00000025695	J043	TRUE	OK	FALSE	18.2641426310432	28.2292386863238	0.0608956871423884	0.0144769208167712	0.053940729724677	0.163854332206729	0.876172572063123	chr14	88693912	88695378	-	ENSRNOT00000012661	splice_site	0.933846494832335	-0.665643975130258	-0.332816951415843	17.6093718226884	18.7723179404792	0.00694783255045983
ENSRNOG00000025695:J044	ENSRNOG00000025695	J044	TRUE	OK	FALSE	13.9289899661278	47.4344620474395	0.0691330388585905	0.017744297765965	0.0614093657403323	0.982211449221824	1	chr14	88695550	88724075	-	ENSRNOT00000012661	splice_site	1	-0.0413210095560044	-0.0206602733158646	10.6902265901508	17.4305476499922	0.00694783255045983
ENSRNOG00000025695:J045	ENSRNOG00000025695	J045	TRUE	OK	FALSE	17.6316765087794	101.163370641681	0.0126130951084617	0.0148535015779148	0.0129791196379156	0.0320212628693538	0.603341236636517	chr14	88724156	88724243	-	ENSRNOT00000012661	splice_site	0.661969493443714	0.778949977856145	0.389469984127068	9.13567134874811	26.073344804519	0.00694783255045983
ENSRNOG00000025695:J046	ENSRNOG00000025695	J046	TRUE	OK	FALSE	11.0256614736477	18.9802807595569	0.0162594877553836	0.0213691111861273	0.017133363637245	0.999355509414254	1	chr14	88724361	88725369	-	ENSRNOT00000012661	splice_site	1	0.0123957889548609	0.0061978405124699	8.18013464246147	13.840644098401	0.00694783255045983
ENSRNOG00000025695:J047	ENSRNOG00000025695	J047	TRUE	OK	FALSE	4.19384049242684	19.2841931965293	0.245025052350563	0.04969826977111	0.212815155400658	0.219560574609772	0.916876984672797	chr14	88725530	88739006	-	ENSRNOT00000012661	splice_site	0.975357492947041	1.32695918447058	0.663477741132679	1.61840455482199	6.78874459435004	0.00694783255045983
ENSRNOG00000025695:J048	ENSRNOG00000025695	J048	TRUE	OK	FALSE	16.966475737114	67.8399672827065	0.0189408870182538	0.0152798662918968	0.0183856616598118	0.556618789521863	0.970359694545656	chr14	88740263	88761035	-	ENSRNOT00000012661	splice_site	0.999684137334162	0.253732582803217	0.126864602607578	11.4406982014841	22.8239039014562	0.00694783255045983
ENSRNOG00000025695:J049	ENSRNOG00000025695	J049	TRUE	OK	FALSE	13.0379515440331	51.9822694405987	0.0010307947534715	0.0186850628787689	0.00538153253414367	0.115762437581107	0.836722210797153	chr14	88761140	88761991	-	ENSRNOT00000012661	splice_site	0.894815094517284	0.591171769457555	0.295582979768412	7.51163857004865	18.8951136574723	0.00694783255045983
ENSRNOG00000025695:J050	ENSRNOG00000025695	J050	TRUE	OK	FALSE	9.46669476929159	5.31028806013056	0.000176435421416764	0.0242329434116007	0.00517821082301899	0.732590611254674	0.98554824631057	chr14	88762057	88762289	-	ENSRNOT00000012661	splice_site	1	-0.135528550194023	-0.0677637606247669	7.51396549652898	11.48560382746	0.00694783255045983
ENSRNOG00000025695:J051	ENSRNOG00000025695	J051	TRUE	OK	FALSE	7.96423222304728	11.4450184078296	0.0110260282626547	0.0280539265892735	0.0142794952683457	0.842097900352891	0.993395909816588	chr14	88762419	88773327	-	ENSRNOT00000012661	splice_site	1	-0.0881583612341601	-0.0440789002045924	6.20428422718417	9.79485153001214	0.00694783255045983
ENSRNOG00000025695:J052	ENSRNOG00000025695	J052	TRUE	OK	FALSE	8.17085819283126	3.82780950024709	0.000198338272575326	0.0274451091595907	0.00590113421584281	0.707081951243322	0.98554824631057	chr14	88773403	88774167	-	ENSRNOT00000012661	splice_site	1	-0.16314347785375	-0.0815712060186568	6.53468946513357	9.79929497562198	0.00694783255045983
ENSRNOG00000025695:J053	ENSRNOG00000025695	J053	TRUE	OK	FALSE	7.96918668020442	42.4751483400775	0.096122788171534	0.0280389589977484	0.0849319266920626	0.130969846588958	0.848974222062729	chr14	88774228	88774926	-	ENSRNOT00000012661	splice_site	0.907703485903066	1.06288888027968	0.531441482021606	3.57397537459833	12.4616491184674	0.00694783255045983
